date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-30 23:14:00,JoeBiden,,1972,4014,16742,"I’m thrilled to announce our grassroots fundraiser with our friends. I hope you’ll join @DrBiden, @JVN, @Karamo, @TanFrance, @Antoni, and @BobbyBerk this Tuesday. Chip in to reserve your spot: https://joe.link/3gBYnUA",,@DrBiden @jvn @Karamo @tanfrance @antoni @bobbyberk,,1300210188146946050,https://twitter.com/JoeBiden/status/1300210188146946050
2020-08-30 20:13:17,JoeBiden,,5401,15047,67113,"Donald Trump has been president for almost four years. The temperature in the country is higher, tensions run stronger, divisions run deeper. And all of us are less safe because he can’t do the job of the American president.",,,,1300164708528533505,https://twitter.com/JoeBiden/status/1300164708528533505
2020-08-30 20:13:16,JoeBiden,,3125,10854,53287,"We must not become a country at war with ourselves. A country that accepts the killing of fellow Americans who do not agree with you. A country that vows vengeance toward one another. But that is the America that President Trump wants us to be, the America he believes we are.",,,,1300164707081498630,https://twitter.com/JoeBiden/status/1300164707081498630
2020-08-30 20:13:16,JoeBiden,,30955,30779,123244,"The deadly violence we saw overnight in Portland is unacceptable. Shooting in the streets of a great American city is unacceptable. I condemn violence of every kind by anyone, whether on the left or the right. And I challenge Donald Trump to do the same.",,,,1300164706007740416,https://twitter.com/JoeBiden/status/1300164706007740416
2020-08-30 16:00:01,JoeBiden,,6045,9996,42160,"We run this campaign led by the values that guide my life - honesty, integrity, and compassion. @KamalaHarris and I are hard at work and want to let you into the conversation. Join us this Tuesday.",,@KamalaHarris,,1300100974711721984,https://twitter.com/JoeBiden/status/1300100974711721984
2020-08-30 12:00:00,JoeBiden,,7409,10737,52849,"No lies, fear-mongering, or malarkey. Just an honest conversation about the future of our nation. Tune in this Tuesday.",,,,1300040570593783809,https://twitter.com/JoeBiden/status/1300040570593783809
2020-08-29 23:30:00,JoeBiden,,6539,11892,41901,"I believe we're so much better than what we saw this week at the RNC. This is our moment to choose love over hate, hope over fear, fact over fiction. We'll overcome this era of American darkness, together.",,,,1299851827442221057,https://twitter.com/JoeBiden/status/1299851827442221057
2020-08-29 23:10:23,JoeBiden,,3377,7796,29845,"I don’t know a single person who believes any part of this pandemic has been a “good thing"". Secretary DeVos and President Trump refuse to take this virus seriously—our children are paying the price.",,,,1299846890725560323,https://twitter.com/JoeBiden/status/1299846890725560323
2020-08-29 19:30:00,JoeBiden,,11699,15226,99990,"I believe there's not a single thing the American people can't accomplish if we do it together. We're going to overcome these crises and emerge stronger than before.",,,,1299791428621463552,https://twitter.com/JoeBiden/status/1299791428621463552
2020-08-29 16:00:00,JoeBiden,,6416,22120,67884,"The only thing this president has done alone is fail America.",,,,1299738581435445250,https://twitter.com/JoeBiden/status/1299738581435445250
